編號,資料集名稱,資料來源(部會單位),第一層級,第二層級,第三層級,資料量,下載次數,瀏覽次數,主要欄位,最後更新時間
514,資訊可變標誌1.1版靜態資料,交通局,高雄市政府,交通局,,1,27,80,"cmsid,roadsection,locationpath,startlocationpoint,endlocationpoint,px,py,資料格式為交通部即時交通資訊發布標準格式v1.1,",
515,高雄市公有路外停車場一覽表,交通局,高雄市政府,交通局,,1,192,904,"郵遞區號,行政區,型式,編號,停車場名稱,停車場位置,大型車,小型車,機車,腳踏車,收費標準(收費時間),營業時間,備 註,",
516,資訊可變標誌1.1版動態資料,交通局,高雄市政府,交通局,,1,20,71,"cmsid,status,message,資料格式為交通部即時交通資訊發布標準格式v1.1,",
517,路況監視系統1.1版靜態資料,交通局,高雄市政府,交通局,,1,35,145,"cctvid,roadsection,locationpath,startlocationpoint,endlocationpoint,px,py,資料格式為交通部即時交通資訊發布標準格式v1.1,",
518,路況監視系統1.1版動態資料,交通局,高雄市政府,交通局,,1,56,199,"cctvid,url,status,資料格式為交通部即時交通資訊發布標準格式v1.1,",
519,路段績效1.1版靜態資料,交通局,高雄市政府,交通局,,1,19,71,"routeid,sourceid,roadsection,locationpath,startlocationpoint,endlocationpoint,roadtype,fromkm,tokm,speedlimit,資料格式為交通部即時交通資訊發布標準格式v1.1,",
520,路段績效1.1版服務水準門檻分級資料,交通局,高雄市政府,交通局,,1,12,62,"sourceid,level,levelname,index,topvalue,lowvalue,colorR,colorG,colorB,資料格式為交通部即時交通資訊發布標準格式v1.1,",
521,路段績效1.1版動態資料,交通局,高雄市政府,交通局,,1,56,131,"routeid,level,value,traveltime,datacollecttime,資料格式為交通部即時交通資訊發布標準格式v1.1,",
522,高雄市幼兒園招生,教育局,高雄市政府,教育局,,1,3,26,高雄市幼兒園招生海報,
523,職務再設計服務流程、申請表格、審查核准補助名冊及歷年成果,勞工局,高雄市政府,勞工局,,12,96,95,高雄市政府勞工局博愛職業技能訓練中心辦理身心障礙者職務再設計服務申請表,
524,消防局建議需劃設消防通道搶救困難地區資料,消防局,高雄市政府,消防局,,1,22,55,"編號,行政區,轄區分隊,道(通)路名稱,備註,",
525,高雄市現住人口數-以警察轄區分,警察局,高雄市政府,警察局,,1,11,40,分局、人數,
526,高雄市和發產業園區開發案,經濟發展局,高雄市政府,經濟發展局,,1,19,60,預定進度表,
527,大寮排水上游段第一期改善工程徵收書圖,水利局,高雄市政府,水利局,,1,7,21,大寮排水上游段第一期改善工程徵收書圖,
528,高雄市柴油車輛管理資訊,環境保護局,高雄市政府,環境保護局,,5,28,39,無,
529,103年高雄市不同權屬土地筆數統計,地政局,高雄市政府,地政局,,1,5,35,"區名,全部土地總筆數,公有土地總筆數,私有土地總筆數,公私共有土地總筆數,其他總筆數,",
530,103年高雄市不同權屬土地面積統計表,地政局,高雄市政府,地政局,,1,3,30,"區名,全部土地總面積(平方公尺),公有土地總面積(平方公尺),私有土地總面積(平方公尺),公私共有土地總面積(平方公尺),其他總面積(平方公尺),",
531,高雄旅遊網-餐飲資料,觀光局,高雄市政府,觀光局,,1,116,259,"景點代碼,景點名稱,景點簡介,景點地址,三碼郵遞區號,服務電話，國碼-區碼-電話號碼,開放時間,Website,照片連結網址1,照片說明1,X坐標(WGS84，至小數點第5位),Y坐標,Class(1異國料理、2火烤料理、3中式美食、4夜市小吃、5甜點冰品6伴手禮、7地方特產、8素食、9其他),Changetime,",
532,高雄市身心障礙醫院及公所窗口聯繫表,衛生局,高雄市政府,衛生局,,1,7,31,"醫院名稱,單位,姓名,電話,傳真,郵遞區號,地址",
533,本府廉政會報會議紀錄,政風處,高雄市政府,政風處,,1,5,10,本府廉政會報會議紀錄,
534,政風處資料盤點表,政風處,高雄市政府,政風處,,2,21,15,政風處資料盤點表,
535,消防局轄內願意簽訂液化石油氣供氣定型化契約之分銷商清冊,消防局,高雄市政府,消防局,,1,11,28,"序號,場所名稱,地址,管理權人,電話,轄區分隊,",
536,高雄市政府機關學校公文電子及紙本簽核件數,秘書處,高雄市政府,秘書處,,2,7,24,機關名稱、電子簽核件數、紙本簽核件數,
537,105年公文時效統計,研究發展考核委員會,高雄市政府,研究發展考核委員會,,12,37,60,105年10月公文時效統計,
538,106年公文時效統計,研究發展考核委員會,高雄市政府,研究發展考核委員會,,9,27,76,106年1月公文時效統計,
539,高雄市犬貓絕育補助合約獸醫診療機構名冊,農業局,高雄市政府,農業局,,1,5,59,"機構名稱,機構電話,機構地址,",
540,高雄市政府警察局家庭暴力防治,警察局,高雄市政府,警察局,,1,5,21,單位、件數,
541,高雄市政府警察局處理家庭暴力績效,警察局,高雄市政府,警察局,,1,1,10,案件數、保護令,
542,消防局救護車及器材捐贈芳名錄,消防局,高雄市政府,消防局,,1,3,33,"序號,年度,月份,捐贈者,捐贈內容,用途,備註,",
543,三民區土壤液化潛勢圖,三民區公所,高雄市政府,三民區公所,,1,1,15,三民區土壤液化潛勢圖,
544,三民區工業管線分布圖,三民區公所,高雄市政府,三民區公所,,2,2,16,三民區工業管線分布圖,
545,三民區附近斷層圖,三民區公所,高雄市政府,三民區公所,,1,1,9,三民區附近斷層圖,
546,三民區毒化災危害潛勢範圍圖,三民區公所,高雄市政府,三民區公所,,1,1,8,三民區毒化災危害潛勢範圍圖,
547,三民區海嘯災害溢淹潛勢圖,三民區公所,高雄市政府,三民區公所,,1,1,7,三民區海嘯災害溢淹潛勢圖,
548,三民區淹水災害潛勢圖模擬24小時累積雨量300mm,三民區公所,高雄市政府,三民區公所,,1,1,12,三民區淹水災害潛勢圖模擬24小時累積雨量300mm,
549,三民區淹水災害潛勢圖模擬24小時累積雨量450mm,三民區公所,高雄市政府,三民區公所,,1,1,8,三民區淹水災害潛勢圖模擬24小時累積雨量450mm,
550,三民區淹水災害潛勢圖模擬24小時累積雨量600mm,三民區公所,高雄市政府,三民區公所,,1,1,12,三民區淹水災害潛勢圖模擬24小時累積雨量600mm,
551,三民區轄內或鄰近避難收容所一覽表,三民區公所,高雄市政府,三民區公所,,1,4,10,三民區轄內或鄰近避難收容所一覽表,
552,高雄市役男出境及逾期不歸人數,民政局,高雄市政府,民政局,,3,16,73,"核准出國條款原因,核准出國人數,返國人數,申請延期人數,逾期不歸人數,逾期返國人數,",
553,高雄市役男徵兵檢查人數統計表,民政局,高雄市政府,民政局,,3,11,72,"103年度,年次,役男總人數,檢查人數,常備役體位暨常甲,常備役乙等,替代役體位 暨替甲,替代役乙等,免役體位,體位未定,專科檢查,身心障礙 書面審核,役男體檢 住所檢查,役男體檢 重點檢查,合計,在學緩徵,報考大專,現役軍警,緩徵因素,出境,僑民役男,其他,",
554,美濃竹子門排水改善工程(第一工區)徵收書圖,水利局,高雄市政府,水利局,,1,3,9,美濃竹子門排水改善工程（第一工區）,
555,林園排水整治工程(第一期、第二期),水利局,高雄市政府,水利局,,1,11,22,林園排水整治工程(第一期、第二期),
556,高雄市飲用水資訊,環境保護局,高雄市政府,環境保護局,,1,20,52,高雄市飲用水資訊,
557,高雄市查獲毒品案件,警察局,高雄市政府,警察局,,1,29,97,高雄市查獲毒品案件,
558,高雄市指定藥癮戒治機構及替代治療機構,衛生局,高雄市政府,衛生局,,3,33,46,機構名稱、住址、電話,
559,高雄市取締酒駕情形,警察局,高雄市政府,警察局,,1,13,59,件數、案類,
560,大社區公所資料盤點表,大社區公所,高雄市政府,大社區公所,,1,16,34,包含管理單位、業務或資料集名稱、使用對象、資料分類、現況、開放程度及備註等,
561,高雄 Easy Drive,楊承祐,高雄市政府,楊承祐,,0,0,5,,
562,高雄市政府新聞局電子書網址,新聞局,高雄市政府,新聞局,,1,3,20,高雄市政府新聞局電子書網址,
563,高雄市政府自拍速必潔,環保局,高雄市政府,環保局,,0,0,7,,
564,高雄市重要統計快報-經濟建設,主計處,高雄市政府,主計處,,1,28,65,高雄市重要統計快報-經濟建設,
565,公私立幼兒園通訊資料,教育局,高雄市政府,教育局,,1,14,40,提供公私立幼兒園通訊資料,
566,高雄市立特殊教育學校通訊資料,教育局,高雄市政府,教育局,,1,5,30,"店家,地址,電話,lat,lng",
567,高雄市各體育館分佈資訊查詢,教育局,高雄市政府,教育局,,1,2,24,提供高雄市各體育館分佈資訊查詢,
568,高雄市因應各項災害避難收容場所學校一覽表,教育局,高雄市政府,教育局,,1,14,37,提供高雄市因應各項災害避難收容場所學校一覽表,
569,高雄市社區大學通訊資料一覽表,教育局,高雄市政府,教育局,,1,11,23,提供高雄市社區大學通訊資料一覽表,
570,高雄市樂齡通訊資料一覽表,教育局,高雄市政府,教育局,,1,4,24,提供高雄市樂齡通訊資料一覽表,
571,高雄市立社教館活動概況,教育局,高雄市政府,教育局,,1,3,23,提供高雄市立社教館活動概況,
572,高雄市立社教館教育推廣班線上報名,教育局,高雄市政府,教育局,,1,4,24,提供高雄市立社教館教育推廣班線上報名,
573,高雄市立社教館最新消息,教育局,高雄市政府,教育局,,1,4,22,提供高雄市立社教館最新消息,
574,高雄市立社教館演講、親子及其他活動線上報名,,高雄市政府,,,0,1,25,,
575,高雄市立社教館線上場地租借,教育局,高雄市政府,教育局,,1,2,21,提供高雄市立社教館線上場地租借,
576,高雄市教育基金會,教育局,高雄市政府,教育局,,1,6,21,高雄市教育基金會,
577,高雄市補習班資訊管理系統,教育局,高雄市政府,教育局,,1,36,113,提供高雄市補習班資訊管理系統,
578,本市公私立各級學校通訊資料,教育局,高雄市政府,教育局,,1,24,71,提供本市公私立各級學校通訊資料,
579,全國課後照顧服務中心資訊網,教育局,高雄市政府,教育局,,1,9,35,提供全國課後照顧服務中心資訊網,
580,國民小學學區劃分一覽表,教育局,高雄市政府,教育局,,1,10,27,提供國民小學學區劃分一覽表,
581,高雄市(105年度)颱風豪雨期間開放車輛臨時停放處所一覽表,教育局,高雄市政府,教育局,,1,8,30,提供高雄市(105年度)颱風豪雨期間開放車輛臨時停放處所一覽表,
582,105學年度國中小補校,教育局,高雄市政府,教育局,,1,9,23,提供105學年度國中小補校,
583,自行管理營運場館聯絡表,教育局,高雄市政府,教育局,,1,7,29,提供自行管理營運場館聯絡表,
584,國中總量管制學校及空間充裕學校,教育局,高雄市政府,教育局,,1,15,38,提供國中總量管制學校及空間充裕學校,
585,國民中學學區劃分一覽表,教育局,高雄市政府,教育局,,1,7,29,提供國民中學學區劃分一覽表,
586,寒暑假課後社團活動,教育局,高雄市政府,教育局,,1,10,43,提供寒暑假課後社團活動,
587,高雄市政府教育局局網最新公告,教育局,高雄市政府,教育局,,1,3,31,提供高雄市政府教育局局網最新公告,
588,高雄市立社教館演講親子及其他活動線上報名,教育局,高雄市政府,教育局,,1,5,30,提供高雄市立社教館演講親子及其他活動線上報名,
589,高雄市政府教育局家庭教育中心活動訊息,教育局,高雄市政府,教育局,,1,4,25,提供高雄市政府教育局家庭教育中心活動訊息,
590,高雄市體育處活動訊息,教育局,高雄市政府,教育局,,1,3,18,提供高雄市體育處活動訊息,
591,教育局重大行事曆,教育局,高雄市政府,教育局,,1,20,78,提供教育局重大行事曆,
592,教育局所屬學校iTaiwan開放查詢,教育局,高雄市政府,教育局,,1,11,26,提供教育局所屬學校iTaiwan開放查詢,
593,高雄市104學年幼兒園基礎評鑑結果,教育局,高雄市政府,教育局,,1,78,175,提供高雄市104學年幼兒園基礎評鑑結果,
594,高雄市立社教館各種場地使用收費標準表,教育局,高雄市政府,教育局,,1,7,22,提供高雄市立社教館各種場地使用收費標準表,
595,高雄市立社教館各場地開放時間,教育局,高雄市政府,教育局,,1,8,38,提供高雄市立社教館各場地開放時間,
596,高雄市立社教館各場地介紹及設備,教育局,高雄市政府,教育局,,1,3,27,提供高雄市立社教館各場地介紹及設備,
597,高雄市體育處所屬場地收費標準,教育局,高雄市政府,教育局,,1,8,22,提供高雄市體育處所屬場地收費標準,
598,高雄市體育處所屬場地相關法令,教育局,高雄市政府,教育局,,1,4,19,提供高雄市體育處所屬場地相關法令,
599,幼愛閱,教育局,高雄市政府,教育局,,1,29,30,提供幼愛閱,
600,喜閱網,教育局,高雄市政府,教育局,,1,8,53,提供喜閱網,
601,愛閱網,教育局,高雄市政府,教育局,,1,180,262,提供愛閱網,
602,雲端知識海,教育局,高雄市政府,教育局,,1,114,40,提供雲端知識海,
603,學校交通導引資訊,教育局,高雄市政府,教育局,,1,7,29,提供學校交通導引資訊,
604,高雄市各級學校甄選公告,教育局,高雄市政府,教育局,,1,22,56,提供高雄市各級學校甄選公告,
605,E-game U世代島嶼學習樂園,教育局,高雄市政府,教育局,,1,12,153,提供E-game U世代島嶼學習樂園,
606,飲食教育網,教育局,高雄市政府,教育局,,1,13,42,提供飲食教育網,
607,高雄市政府教育局新聞稿,教育局,高雄市政府,教育局,,1,7,26,提供高雄市政府教育局新聞稿,
608,高雄市政府教育局活動訊息,教育局,高雄市政府,教育局,,1,2,22,高雄市政府教育局活動訊息,
609,高雄市各級學校訊息,教育局,高雄市政府,教育局,,1,17,77,高雄市各級學校活動訊息,
610,高雄市教育局各式表單,教育局,高雄市政府,教育局,,1,15,31,高雄市教育局各科室表單提供,
611,高雄市教育局各式法令規章,教育局,高雄市政府,教育局,,1,4,15,本市教育局相關法令規章,
